sale_id,customer_id,product_id,sale_date,quantity,sales_amount,discount,profit
2780,48765625,18035,2025-06-23,2,1937.88,377.81,156.06
2781,84848018,555121,2025-04-15,5,1774.55,110.52,245.25
2782,86045277,723678,2025-03-18,4,2701.84,314.36,375.66
2783,20148223,883013,2025-08-20,2,1979.76,366.54,219.69
2784,25641500,784827,2025-05-30,5,1371.25,145.98,121.78
2785,66886852,14145,2025-07-14,5,3154.2,453.62,254.61
2786,70966268,753354,2025-09-15,2,847.12,96.36,65.52
2787,22321208,194682,2025-04-22,4,3649.16,67.64,474.14
2788,33370343,704868,2025-01-18,3,580.38,79.86,82.49
2789,83412446,799688,2025-03-18,1,309.62,36.01,46.19
2790,63292875,883013,2025-04-19,1,989.88,20.7,101.18
2791,28205701,739448,2025-09-13,1,755.66,95.2,74.21
2792,48511124,196719,2025-04-29,5,1087.5,160.53,84.73
2793,49152878,818522,2025-11-05,5,480.45,55.57,82.13
2794,81605722,222892,2025-09-09,2,1738.44,206.28,179.58
2795,78209683,871592,2025-02-08,1,870.29,76.12,103.22
2796,66023110,739448,2025-06-12,3,2266.98,424.63,173.19
2797,53076417,859361,2025-10-12,2,864.78,5.19,153.23
2798,20343501,41853,2025-06-13,4,3641.76,110.8,476.61
2799,63083547,171602,2025-07-06,4,3533.76,118.24,368.59
2800,1507408,376447,2025-10-02,1,724.84,57.89,62.74
2801,15796277,876139,2025-07-25,3,1247.25,60.25,166.53
2802,13581527,679284,2025-06-18,3,2633.67,266.94,405.08
2803,16484167,961614,2025-03-01,2,454.44,80.27,64.38
2804,62323608,133542,2025-11-26,2,136.98,14.6,11.28
2805,48033969,91670,2025-08-15,4,1756.96,171.59,276.78
2806,44723662,327290,2025-12-07,2,1724.56,45.14,325.28
2807,23434261,298985,2025-11-14,3,551.28,14.5,85.39
2808,21677923,256051,2025-05-17,4,1603.68,284.47,218.87
2809,50630016,118820,2025-10-03,2,24.64,3.21,1.99
2810,20209237,4452,2025-09-02,1,169.88,26.86,11.49
2811,78394303,382511,2025-09-19,5,3512.7,539.98,501.13
2812,27727819,833557,2025-02-12,2,845.74,156.82,132.86
2813,31026200,264803,2025-04-04,1,995.98,158.33,134.4
2814,38568692,820541,2025-09-06,4,2304.88,182.79,398.68
2815,74761384,373536,2025-06-09,1,494.17,77.84,58.69
2816,98540377,328457,2025-01-13,4,3434.28,139.83,576.09
2817,23434261,490939,2025-07-10,2,160.5,7.48,25.38
2818,77559557,930284,2025-01-01,5,947.35,182.04,85.11
2819,83867512,219598,2025-01-13,4,1468.32,44.24,230.3
2820,54799731,880510,2025-09-14,5,4757.15,691.13,604.44
2821,52862822,654297,2025-08-25,3,39.75,4.78,6.45
2822,70965437,753354,2025-05-09,3,1270.68,115.04,190.85
2823,48368085,820541,2025-11-19,2,1152.44,24.57,150.5
2824,39261715,953175,2025-10-18,1,225.21,43.82,31.67
2825,47515046,833557,2025-01-09,5,2114.35,366.73,199.56
2826,63402854,264803,2025-05-28,4,3983.92,242.49,545.9
2827,84862161,491314,2025-04-29,5,4867.2,817.59,757.36
2828,43980719,328457,2025-01-13,2,1717.14,55.22,247.36
2829,14994388,60619,2025-11-03,1,726.41,76.32,89.24
2830,63971358,871592,2025-10-06,5,4351.45,456.09,454.97
2831,39042103,300159,2025-01-01,5,221.75,9.25,20.02
2832,68486301,968887,2025-11-26,4,162.8,14.03,29.74
2833,76512976,67197,2025-08-26,2,1104.4,79.59,140.46
2834,31582950,140154,2025-11-07,3,513.6,48.54,53.0
2835,14294171,4452,2025-05-27,3,509.64,57.62,67.88
2836,3483295,747801,2025-03-30,2,555.52,39.29,68.15
2837,90647204,561860,2025-03-30,2,1749.56,67.96,185.65
2838,63060947,600767,2025-09-17,3,2167.26,408.11,305.98
2839,17843667,11422,2025-01-05,4,508.64,65.47,39.44
2840,41395224,432617,2025-08-25,2,1726.36,168.67,241.76
2841,2164524,243235,2025-01-28,2,218.06,41.78,21.18
2842,72164737,993331,2025-09-18,5,512.2,98.9,37.97
2843,17696094,799459,2025-08-18,5,4260.1,86.84,610.76
2844,87222820,567671,2025-09-12,4,1673.92,326.39,149.84
2845,66629497,77308,2025-08-02,4,893.08,33.73,80.71
2846,83964902,799688,2025-08-31,3,928.86,84.28,165.98
2847,20951294,41853,2025-11-09,1,910.44,86.03,84.23
2848,4439806,313754,2025-01-24,5,683.0,52.26,101.62
2849,99729547,490602,2025-06-17,2,1098.94,74.87,158.36
2850,19771128,684939,2025-08-29,2,1455.9,200.32,231.27
2851,45383958,871592,2025-09-05,2,1740.58,106.57,134.29
2852,55803572,516376,2025-01-12,5,4387.15,521.11,417.91
2853,55733729,552496,2025-04-25,3,1524.0,112.82,246.69
2854,61516967,451812,2025-02-02,5,2654.25,442.82,245.14
2855,45112520,697683,2025-05-07,2,247.48,47.44,25.9
2856,3844290,240179,2025-07-02,3,271.68,50.71,42.12
2857,12755730,890623,2025-09-08,2,709.04,117.7,106.19
2858,98152679,153019,2025-03-20,3,2843.85,3.29,535.75
2859,28394354,365133,2025-05-17,3,2746.35,539.57,431.6
2860,17299810,6405,2025-12-28,2,473.02,68.92,66.37
2861,33370343,349294,2025-12-28,2,1869.5,105.6,164.7
2862,40104482,461804,2025-03-04,3,932.07,136.97,131.57
2863,96628029,784673,2025-04-22,5,2456.95,465.47,294.91
2864,67729191,146840,2025-01-10,3,2360.55,405.57,255.69
2865,40858753,799688,2025-06-06,1,309.62,24.22,47.05
2866,60049160,500739,2025-09-20,4,1439.92,9.53,249.78
2867,666589,77308,2025-09-23,5,1116.35,34.17,120.28
2868,72797175,672059,2025-08-22,4,2690.92,203.61,353.75
2869,65745775,140489,2025-03-18,4,2600.8,448.58,371.34
2870,22161071,120385,2025-05-28,2,1195.82,65.24,217.93
2871,38875754,114414,2025-09-11,2,1664.12,245.33,278.95
2872,949062,555121,2025-04-28,4,1419.64,253.85,196.15
2873,28350645,952124,2025-08-14,2,254.16,14.98,34.43
2874,44477365,451933,2025-09-09,4,2275.76,105.55,294.25
2875,8791577,952168,2025-06-12,1,236.95,34.43,36.01
2876,51547198,709916,2025-08-12,2,67.52,7.51,11.46
2877,4606533,120532,2025-12-19,4,2790.12,306.4,472.07
2878,93458307,228286,2025-11-06,3,537.24,26.68,75.16
2879,88252625,642612,2025-11-12,2,1034.06,106.42,115.78
2880,2584499,555121,2025-04-14,2,709.82,9.78,114.66
2881,69034027,300159,2025-11-07,2,88.7,0.74,11.23
2882,92306841,552883,2025-07-26,1,888.16,123.31,89.94
2883,98218863,448752,2025-04-27,4,640.28,125.25,54.1
2884,49260858,847349,2025-07-04,5,3905.4,536.69,642.21
2885,96149069,324809,2025-08-08,2,1216.0,38.68,233.44
2886,69089982,455755,2025-03-27,4,176.36,5.12,21.2
2887,85763665,398340,2025-12-05,2,1303.86,12.22,189.61
2888,2684440,131136,2025-01-18,5,189.0,30.1,25.16
2889,73735548,803607,2025-11-25,3,2849.19,297.96,412.65
2890,92455970,196719,2025-12-23,1,217.5,35.04,33.29
2891,39674723,901144,2025-06-23,5,1701.8,20.68,270.9
2892,55049973,723678,2025-10-09,5,3377.3,247.28,417.24
2893,45553300,644847,2025-05-30,5,3114.05,296.24,510.25
2894,30447453,847349,2025-05-17,1,781.08,7.85,132.26
2895,81160474,324809,2025-09-15,1,608.0,27.27,73.82
2896,44174426,451933,2025-05-05,1,568.94,1.47,105.18
2897,96461062,140154,2025-12-11,4,684.8,83.55,58.27
2898,75490147,901144,2025-08-13,1,340.36,17.08,28.4
2899,11387110,557908,2025-01-10,1,942.37,145.78,144.76
2900,54375571,449106,2025-04-24,1,48.55,7.54,6.44
2901,58170168,687218,2025-09-13,3,953.46,33.21,126.08
2902,75467328,398340,2025-07-19,2,1303.86,240.35,203.52
2903,8375298,361361,2025-08-31,5,4131.05,243.02,400.37
2904,9551011,9436,2025-05-10,5,442.15,47.62,66.32
2905,52915166,833557,2025-01-01,5,2114.35,114.51,194.81
2906,84275450,659290,2025-01-05,2,638.68,32.47,93.23
2907,84993732,473647,2025-07-30,4,172.2,31.24,25.74
2908,76359458,500633,2025-11-09,1,154.5,23.76,25.53
2909,8361353,60619,2025-07-20,4,2905.64,168.78,279.35
2910,69240186,9436,2025-10-08,5,442.15,34.6,33.01
2911,53392567,891833,2025-08-03,5,2465.95,309.46,426.76
2912,83267752,196719,2025-03-11,4,870.0,64.55,128.8
2913,58929595,264803,2025-08-21,2,1991.96,101.44,341.98
2914,29941225,219598,2025-04-26,3,1101.24,117.65,85.59
2915,63793401,942001,2025-02-18,4,2686.2,341.64,212.95
2916,64497538,798639,2025-12-14,4,845.0,104.99,144.73
2917,45071436,799952,2025-05-07,5,4613.2,853.67,303.39
2918,15043066,51036,2025-09-08,4,3726.44,135.24,673.83
2919,72857290,284460,2025-05-11,1,505.95,82.87,42.78
2920,55028958,930284,2025-04-30,1,189.47,3.12,29.96
2921,97111119,194682,2025-07-14,1,912.29,46.57,127.69
2922,82918668,714999,2025-09-04,5,4412.55,826.05,348.13
2923,4789829,298985,2025-08-01,2,367.52,30.96,55.1
2924,34526570,764014,2025-06-22,4,2448.16,116.57,447.43
2925,18140588,319388,2025-09-16,4,2631.2,521.11,212.4
2926,48409448,448752,2025-04-25,3,480.21,47.92,46.2
2927,55404382,34200,2025-04-26,4,1279.2,227.42,195.46
2928,469006,114414,2025-01-29,1,832.06,20.9,134.5
2929,19179897,354409,2025-07-15,5,1625.4,124.79,217.39
2930,82160592,154179,2025-11-16,2,1165.74,47.32,154.99
2931,40593638,812607,2025-07-10,2,833.3,82.92,95.0
2932,70459847,319388,2025-03-03,4,2631.2,343.26,205.16
2933,21784094,962054,2025-06-01,2,33.72,1.81,3.73
2934,19556566,26060,2025-10-23,4,1371.76,94.88,163.86
2935,1497747,15314,2025-02-01,2,1157.7,145.08,188.91
2936,32293017,709916,2025-08-29,2,67.52,9.71,8.42
2937,52001314,451812,2025-02-28,4,2123.4,149.05,275.61
2938,98307019,712003,2025-11-11,5,3358.4,297.24,435.83
2939,69415494,272170,2025-11-07,1,140.8,6.82,17.89
2940,75073623,337168,2025-07-10,4,2181.96,291.45,215.94
2941,55971849,306177,2025-07-28,5,3846.2,490.85,601.93
2942,7728406,847349,2025-09-18,3,2343.24,106.63,438.11
2943,17341194,256051,2025-01-16,2,801.84,151.84,75.05
2944,19581959,991434,2025-10-01,1,237.62,18.97,24.95
2945,20360447,425341,2025-02-10,2,972.56,180.71,71.01
2946,12531927,623234,2025-05-13,4,1319.16,170.63,229.26
2947,27709218,144124,2025-01-08,5,813.35,158.27,125.8
2948,49371494,762527,2025-09-02,4,2760.32,102.65,455.18
2949,60495351,767398,2025-09-25,1,22.14,0.66,3.53
2950,19067680,812607,2025-10-29,5,2083.25,133.35,292.81
2951,8955057,448752,2025-11-28,2,320.14,63.16,48.18
2952,64562786,490939,2025-04-17,2,160.5,31.95,21.13
2953,13581527,490939,2025-04-22,2,160.5,26.69,12.85
2954,15931134,256783,2025-10-05,4,3626.16,165.67,607.53
2955,26040510,658389,2025-09-08,4,610.2,79.04,89.89
2956,75464725,171602,2025-02-02,5,4417.2,605.11,605.08
2957,22227829,237083,2025-03-08,1,577.13,110.61,66.88
2958,23984022,67197,2025-08-09,4,2208.8,45.94,304.08
2959,66886852,120385,2025-06-30,4,2391.64,14.51,290.6
2960,91291123,951463,2025-06-18,1,787.4,119.19,111.31
2961,66427343,621677,2025-07-20,5,1589.0,244.51,113.38
2962,96640716,891833,2025-04-26,1,493.19,48.63,58.13
2963,43307488,6405,2025-02-18,3,709.53,46.2,84.55
2964,11143197,473647,2025-12-05,2,86.1,7.51,10.66
2965,73098723,34186,2025-04-14,5,4628.25,208.8,390.77
2966,77128325,914071,2025-10-04,4,1187.76,229.78,173.22
2967,54205055,566052,2025-10-10,3,261.9,47.23,25.9
2968,44223796,652118,2025-07-01,5,110.2,21.57,9.13
2969,52409516,741341,2025-04-29,4,3695.36,209.01,693.32
2970,44928499,327290,2025-06-22,2,1724.56,304.14,123.91
2971,59824662,462526,2025-06-20,1,449.97,19.63,38.87
2972,1588560,839170,2025-12-16,5,2408.15,370.25,279.28
2973,95372766,451812,2025-08-12,5,2654.25,153.0,314.71
2974,70084516,60619,2025-12-17,2,1452.82,48.41,172.99
2975,46185579,120532,2025-09-11,2,1395.06,191.9,178.0
2976,93370787,57405,2025-01-24,1,607.67,0.03,97.78
2977,5009458,561860,2025-11-07,5,4373.9,356.29,746.11
2978,19275474,642612,2025-07-03,3,1551.09,298.95,209.58
2979,9450435,256051,2025-12-18,1,400.92,57.64,41.64
2980,53636086,925482,2025-02-04,4,1900.16,304.98,250.41
2981,90144978,298985,2025-10-27,2,367.52,21.1,63.29
2982,33675108,679284,2025-07-07,4,3511.56,3.17,601.03
2983,42989999,378287,2025-09-29,1,332.84,55.15,54.95
2984,47711422,897083,2025-07-31,2,1945.38,349.64,185.28
2985,1301661,883013,2025-01-22,1,989.88,169.46,124.11
2986,62742797,677169,2025-09-08,4,1044.12,106.1,76.42
2987,40085705,692985,2025-03-13,3,592.17,30.7,69.55
2988,1588560,962054,2025-04-14,1,16.86,1.72,2.37
2989,97141762,186168,2025-02-09,5,4394.0,261.21,727.76
2990,38969732,131937,2025-07-27,3,863.43,98.22,72.59
2991,57892837,883013,2025-08-29,1,989.88,115.55,124.59
2992,3730316,196719,2025-05-07,4,870.0,59.23,157.06
2993,46682777,714999,2025-10-29,2,1765.02,111.14,238.73
2994,27604184,478531,2025-02-08,3,2476.38,358.93,418.45
2995,85838438,70969,2025-06-11,5,3158.5,433.76,354.14
2996,6025470,257719,2025-05-13,1,281.73,34.66,47.99
2997,50572914,712307,2025-11-01,5,1324.45,178.48,204.15
2998,83298567,890232,2025-03-26,3,1296.0,222.06,181.84
2999,27504517,913428,2025-10-14,5,1961.1,5.87,275.96
3000,14974554,455755,2025-03-25,2,88.18,10.68,8.77
3001,88299992,440875,2025-07-28,2,550.06,38.05,64.34
3002,52915166,39154,2025-08-28,2,1893.72,351.15,148.26
3003,75566105,623234,2025-06-16,3,989.37,74.37,177.72
3004,34580200,704868,2025-05-26,4,773.84,68.63,78.94
3005,79628054,803607,2025-10-26,2,1899.46,197.54,271.38
3006,88843865,807452,2025-11-21,3,432.57,56.05,74.5
3007,75913572,461804,2025-05-27,5,1553.45,281.14,251.63
3008,49529811,51036,2025-03-19,1,931.61,150.93,145.01
3009,70168151,140489,2025-08-17,4,2600.8,493.89,391.92
3010,72942753,470449,2025-08-07,3,2483.31,113.77,452.36
3011,16376189,677542,2025-08-24,4,850.44,81.43,132.25
3012,41168392,137909,2025-12-21,3,2592.9,381.32,416.22
3013,31000129,336847,2025-12-23,1,936.98,90.23,121.01
3014,65903057,500633,2025-08-19,3,463.5,3.14,37.09
3015,70965437,623234,2025-04-28,3,989.37,181.56,110.26
3016,43295656,673058,2025-07-11,1,765.76,148.56,105.56
3017,4758426,89084,2025-12-11,5,2994.15,538.47,236.55
3018,41640262,833557,2025-05-10,1,422.87,60.53,32.15
3019,86704661,240179,2025-12-09,5,452.8,81.1,65.84
3020,52913011,613942,2025-05-08,5,2725.0,380.61,268.18
3021,96149069,120532,2025-11-09,5,3487.65,277.86,470.75
3022,11775073,600767,2025-08-29,4,2889.68,250.46,353.11
3023,85016568,930284,2025-04-19,2,378.94,72.37,49.08
3024,82804543,968887,2025-02-12,1,40.7,7.39,5.73
3025,76917159,336847,2025-05-18,1,936.98,142.17,92.17
3026,42615134,564692,2025-04-06,5,1078.25,53.76,194.22
3027,84216691,291238,2025-10-25,3,2238.09,400.68,353.87
3028,9335625,644847,2025-03-08,1,622.81,80.85,65.7
3029,97873848,39154,2025-06-13,3,2840.58,524.49,370.61
3030,96149069,6405,2025-04-18,5,1182.55,126.0,130.58
3031,27049432,799459,2025-05-12,3,2556.06,138.29,409.91
3032,97144544,837480,2025-04-22,4,869.6,11.68,88.4
3033,89223620,440875,2025-05-21,3,825.09,29.44,93.8
3034,87220860,70969,2025-09-10,4,2526.8,186.44,425.13
3035,38728779,853932,2025-01-13,3,2823.57,562.04,297.65
3036,44223796,734789,2025-01-06,5,1979.1,220.61,286.07
3037,21270783,799459,2025-03-29,3,2556.06,111.17,404.09
3038,63360864,689769,2025-06-29,2,93.24,14.69,9.29
3039,70084516,63769,2025-08-01,2,1756.14,174.12,286.8
3040,47926198,540618,2025-01-21,3,951.15,105.95,74.73
3041,38613642,366066,2025-04-07,2,1837.16,81.95,251.39
3042,77085443,120532,2025-10-22,4,2790.12,19.25,416.74
3043,30755306,672059,2025-11-09,2,1345.46,135.66,225.89
3044,74352908,500633,2025-06-09,1,154.5,25.17,19.13
3045,99412119,491314,2025-10-03,2,1946.88,61.9,239.4
3046,92409489,672059,2025-05-30,4,2690.92,464.59,211.71
3047,99156138,349294,2025-12-12,4,3739.0,620.25,484.5
3048,25287111,57405,2025-09-30,2,1215.34,62.59,142.4
3049,94713625,672059,2025-05-16,4,2690.92,363.22,346.05
3050,30900441,329351,2025-12-19,5,1554.35,236.71,168.93
3051,7288562,89084,2025-08-18,3,1796.49,276.57,163.27
3052,77320193,70969,2025-09-23,3,1895.1,40.18,187.13
3053,20956158,487931,2025-10-04,2,1418.16,106.06,159.67
3054,69242672,585299,2025-12-05,5,3997.3,414.75,594.33
3055,20360447,604184,2025-06-18,5,1987.75,329.47,300.85
3056,1589656,491521,2025-03-25,1,556.35,29.05,77.45
3057,72489544,120385,2025-06-22,4,2391.64,96.48,217.17
3058,2414265,490602,2025-06-06,3,1648.41,172.68,204.5
3059,12988801,888807,2025-11-04,3,691.74,33.9,106.89
3060,56604077,611575,2025-05-19,1,482.06,12.46,87.54
3061,20343501,807452,2025-09-19,5,720.95,58.09,121.59
3062,85476508,124290,2025-12-11,5,198.25,4.11,36.43
3063,22112867,757274,2025-04-05,5,491.6,17.8,81.36
3064,80476444,228286,2025-11-12,2,358.16,38.23,49.3
3065,188838,131937,2025-11-17,5,1439.05,99.14,164.22
3066,96793479,500633,2025-10-07,3,463.5,50.03,59.56
3067,77214094,500739,2025-04-09,4,1439.92,157.7,143.89
3068,88739922,114414,2025-12-25,1,832.06,144.98,128.12
3069,97557157,18035,2025-02-22,1,968.94,111.58,124.76
3070,45028365,557908,2025-08-25,5,4711.85,820.18,759.78
3071,3588443,888807,2025-03-23,5,1152.9,146.23,90.52
3072,63802820,848226,2025-03-31,5,1047.95,70.19,182.45
3073,30042971,692985,2025-08-09,4,789.56,107.7,124.04
3074,5754255,432617,2025-08-12,4,3452.72,424.33,584.84
3075,50650215,131748,2025-11-01,1,81.35,5.69,10.59
3076,28603182,327290,2025-05-18,1,862.28,78.04,117.85
3077,62541176,487931,2025-07-11,3,2127.24,65.37,303.88
3078,88130777,954722,2025-05-21,1,616.45,46.73,81.27
3079,82585664,927651,2025-03-20,1,426.72,50.44,36.01
3080,87444738,287070,2025-04-08,5,2215.85,238.48,385.93
3081,32019725,56589,2025-11-07,3,1553.31,131.3,275.99
3082,99784559,739534,2025-05-25,3,2983.68,387.15,291.24
3083,79742293,455083,2025-12-24,2,1918.02,158.88,237.01
3084,31923338,684939,2025-06-16,5,3639.75,254.14,502.3
3085,83597876,432617,2025-04-24,4,3452.72,157.83,653.52
3086,81183415,256783,2025-06-18,4,3626.16,412.33,268.49
3087,40877127,137909,2025-05-02,2,1728.6,63.38,296.15
3088,87718744,890232,2025-05-18,2,864.0,90.96,97.77
3089,96253172,891833,2025-05-06,2,986.38,46.9,101.58
3090,90647204,799952,2025-03-24,5,4613.2,80.81,848.73
3091,5751638,264803,2025-04-12,1,995.98,172.11,122.33
3092,41008070,525531,2025-10-08,5,4155.5,453.99,568.09
3093,56780331,112390,2025-09-10,5,4389.9,230.47,801.85
3094,12799092,803607,2025-01-27,1,949.73,104.37,151.41
3095,38565569,949818,2025-01-08,1,483.05,92.11,36.0
3096,36587003,26060,2025-07-08,2,685.88,122.08,107.64
3097,52417972,257719,2025-03-15,1,281.73,16.97,45.95
3098,48167795,667163,2025-02-15,1,441.2,15.34,64.93
3099,40692378,673058,2025-01-07,2,1531.52,75.14,168.01
3100,50760752,194682,2025-03-13,1,912.29,85.24,160.29
3101,88532418,659290,2025-01-20,3,958.02,143.02,105.57
3102,36428139,433521,2025-10-08,3,963.99,43.13,170.78
3103,71771782,378676,2025-11-02,2,1762.84,290.48,288.43
3104,8817168,451812,2025-05-28,3,1592.55,234.81,147.82
3105,93826036,9436,2025-12-10,1,88.43,6.9,11.4
3106,59890331,60619,2025-12-23,2,1452.82,202.59,147.19
3107,20298398,704868,2025-05-03,3,580.38,22.55,76.94
3108,53557741,679284,2025-06-28,2,1755.78,319.12,151.95
3109,32656885,70969,2025-07-06,5,3158.5,563.59,489.25
3110,65618148,491314,2025-06-20,5,4867.2,242.62,637.65
3111,45700473,222892,2025-10-08,5,4346.1,366.31,399.09
3112,28458746,540618,2025-01-04,5,1585.25,269.53,236.6
3113,15345667,154179,2025-10-18,2,1165.74,37.69,206.12
3114,99643057,667163,2025-11-04,4,1764.8,219.69,184.38
3115,62510499,677542,2025-09-13,1,212.61,10.0,20.55
3116,91228580,376447,2025-12-21,4,2899.36,79.52,426.55
3117,76377003,448752,2025-01-20,3,480.21,82.9,36.17
3118,95971469,888807,2025-02-11,1,230.58,20.87,19.89
3119,91382237,324809,2025-12-28,1,608.0,33.44,100.04
3120,9987182,890232,2025-07-15,1,432.0,84.16,32.2
3121,949062,764014,2025-08-04,2,1224.08,106.57,213.66
3122,41008070,687218,2025-04-27,2,635.64,88.55,71.36
3123,57392064,658389,2025-07-20,5,762.75,139.64,56.18
3124,55278329,461804,2025-11-18,5,1553.45,97.31,282.83
3125,38694209,425341,2025-08-15,4,1945.12,286.86,160.5
3126,35554129,490602,2025-12-25,1,549.47,81.34,87.49
3127,10210309,171602,2025-08-30,3,2650.32,42.69,274.65
3128,6291143,798639,2025-02-09,4,845.0,5.46,134.02
3129,89968482,784673,2025-03-11,1,491.39,54.94,81.54
3130,4789829,336847,2025-09-06,1,936.98,58.29,99.58
3131,45700473,604184,2025-04-16,4,1590.2,264.28,111.59
3132,98709982,690565,2025-11-18,3,2853.81,69.79,555.68
3133,26303194,993331,2025-08-17,3,307.32,43.66,39.99
3134,34755436,313754,2025-06-05,1,136.6,3.5,22.07
3135,10694081,305754,2025-05-10,2,1959.98,258.75,246.36
3136,21677923,677542,2025-09-19,2,425.22,82.8,57.44
3137,6291143,140489,2025-12-09,2,1300.4,144.94,96.16
3138,24308515,11422,2025-10-25,3,381.48,48.38,52.46
3139,33295496,171602,2025-03-18,3,2650.32,346.27,418.26
3140,46686696,491314,2025-02-07,4,3893.76,465.21,405.14
3141,14330483,487931,2025-11-08,1,709.08,54.01,116.53
3142,24581427,513199,2025-03-26,2,844.46,12.55,158.64
3143,38728779,891833,2025-03-30,3,1479.57,183.94,147.83
3144,37759707,949818,2025-05-14,2,966.1,162.69,125.69
3145,63948546,621677,2025-07-05,1,317.8,35.21,28.43
3146,54748429,890232,2025-03-06,3,1296.0,235.32,169.49
3147,76917159,890232,2025-03-17,5,2160.0,256.28,260.17
3148,9347990,927651,2025-03-14,5,2133.6,382.43,281.76
3149,9274874,114414,2025-09-24,5,4160.3,288.48,694.35
3150,37633848,140489,2025-09-28,3,1950.6,142.55,220.42
3151,95001589,784827,2025-07-23,2,548.5,82.81,51.27
3152,68941950,687218,2025-01-11,3,953.46,116.08,79.61
3153,45546750,492958,2025-08-10,4,336.8,62.87,34.31
3154,94179692,753354,2025-05-14,4,1694.24,205.5,140.26
3155,92091019,799688,2025-11-29,5,1548.1,246.2,178.32
3156,82032191,53833,2025-03-31,2,269.38,43.17,26.29
3157,34156884,991434,2025-08-06,2,475.24,86.3,69.25
3158,27586115,15314,2025-05-07,3,1736.55,289.74,207.19
3159,94706375,566052,2025-01-22,1,87.3,14.57,10.49
3160,40841791,615545,2025-08-09,5,2240.8,429.33,290.76
3161,11047835,513199,2025-01-24,3,1266.69,90.07,190.87
3162,95018817,714999,2025-07-13,2,1765.02,341.17,267.52
3163,38728779,462526,2025-02-14,3,1349.91,79.59,224.86
3164,75464725,937542,2025-01-16,3,291.12,1.52,55.24
3165,48368085,552496,2025-02-15,3,1524.0,28.2,152.72
3166,39093069,154179,2025-04-08,5,2914.35,180.55,267.58
3167,5754255,82484,2025-12-03,1,914.88,170.86,85.53
3168,10240052,187399,2025-04-12,2,106.98,6.63,8.09
3169,36578947,709916,2025-03-27,5,168.8,20.24,27.71
3170,98144693,300159,2025-03-22,2,88.7,15.31,12.68
3171,22253483,144124,2025-05-14,1,162.67,26.65,23.61
3172,59252433,677542,2025-03-27,2,425.22,22.86,57.84
3173,33741801,684939,2025-06-12,1,727.95,116.83,112.97
3174,77559557,623234,2025-09-20,4,1319.16,180.11,223.75
3175,54680459,621677,2025-09-27,3,953.4,51.98,126.23
3176,77961205,114414,2025-09-01,1,832.06,120.18,86.11
3177,9573071,217710,2025-08-10,3,175.77,24.94,15.58
3178,21425168,77308,2025-01-09,3,669.81,67.4,61.27
3179,57770044,820973,2025-02-02,3,343.56,28.96,42.72
3180,84066402,319388,2025-09-04,2,1315.6,9.95,175.34
3181,50015282,784673,2025-10-21,5,2456.95,189.05,322.64
3182,50554007,965755,2025-01-03,4,2130.28,368.6,254.71
3183,93735495,63769,2025-03-10,4,3512.28,625.27,401.84
3184,12531927,137909,2025-12-09,2,1728.6,187.69,131.78
3185,25503067,767398,2025-09-25,5,110.7,15.39,14.11
3186,77921718,697683,2025-04-24,5,618.7,19.59,52.08
3187,2875442,240179,2025-01-26,4,362.24,66.68,29.17
3188,50630016,991434,2025-03-08,3,712.86,99.92,88.44
3189,22047134,888807,2025-01-05,4,922.32,14.34,105.99
3190,81940369,542300,2025-06-03,4,1021.4,64.76,82.38
3191,43599910,6405,2025-09-05,1,236.51,28.78,40.75
3192,42723554,654297,2025-09-16,2,26.5,1.08,3.96
3193,52757321,832348,2025-01-05,5,4157.15,504.01,528.88
3194,76850859,833557,2025-11-04,1,422.87,50.25,34.33
3195,12402437,692985,2025-04-23,4,789.56,93.0,99.96
3196,59009727,462526,2025-06-29,1,449.97,36.59,79.92
3197,54952806,433521,2025-10-30,1,321.33,2.43,27.01
3198,38018949,532965,2025-10-22,4,1228.92,63.75,125.79
3199,51341672,734789,2025-06-06,1,395.82,39.91,31.93
3200,68159723,487065,2025-08-18,1,374.68,17.85,39.49
3201,37759707,968887,2025-02-19,4,162.8,20.41,20.67
3202,10285414,927651,2025-11-11,3,1280.16,203.37,158.15
3203,90696847,398340,2025-07-17,2,1303.86,202.31,167.25
3204,39976965,237083,2025-12-05,3,1731.39,33.16,321.86
3205,39301587,451812,2025-01-07,3,1592.55,240.21,186.43
3206,48730063,709916,2025-07-28,2,67.52,6.64,8.29
3207,7333934,803607,2025-09-08,1,949.73,1.73,108.13
3208,41395224,329351,2025-04-22,5,1554.35,89.79,162.79
3209,17521263,228286,2025-02-16,2,358.16,53.65,30.96
3210,91602727,952168,2025-04-19,4,947.8,34.02,79.54
3211,18940384,585299,2025-04-07,1,799.46,128.12,91.45
3212,60275891,397973,2025-06-26,4,2914.92,144.17,410.78
3213,19741509,851978,2025-08-04,3,2147.16,201.42,245.6
3214,89412038,222892,2025-05-02,5,4346.1,277.33,479.45
3215,83867512,871592,2025-07-25,1,870.29,117.26,75.01
3216,35358395,57405,2025-02-26,3,1823.01,222.84,218.95
3217,76020843,112390,2025-12-06,3,2633.94,255.76,441.27
3218,53640286,137909,2025-02-27,1,864.3,25.43,125.83
3219,28394354,112390,2025-08-21,3,2633.94,311.38,234.91
3220,92416428,237083,2025-01-17,3,1731.39,273.74,291.48
3221,19425804,642612,2025-09-03,2,1034.06,93.07,125.28
3222,66761643,124290,2025-04-21,3,118.95,6.56,16.91
