sale_id,product_id,sale_date,quantity,sales_amount,discount,profit
2442,265,2025-12-22,2,1606.26,167.45,348.41
2443,258,2025-01-18,5,3807.5,449.53,327.96
2444,138,2025-07-29,1,3110.8,549.29,315.55
2445,109,2025-02-26,4,1413.93,138.55,290.5
2446,187,2025-11-10,3,1479,284,196.35
2447,149,2025-02-18,2,1636.29,215.9,270.63
2448,153,2025-03-22,1,1199.5,9.48,117.69
2449,229,2025-10-14,3,3869.5,604.7,657.39
2450,126,2025-09-01,5,4720.84,673.25,502.47
2451,61,2025-04-27,5,1304.92,25.82,264.33
2452,179,2025-02-21,4,2817.01,116.71,295.58
2453,112,2025-09-29,5,4530.96,321.77,389.99
2454,215,2025-09-30,4,3013.67,92.24,638.75
2455,71,2025-01-29,5,1895.72,158.8,326.31
2456,48,2025-10-12,2,2784.01,508.55,427.62
2457,13,2025-12-07,4,132.1,9.42,16.05
2458,263,2025-10-11,2,4959.35,424.38,1108.44
2459,121,2025-04-19,3,3140.88,440.15,522.58
2460,249,2025-03-06,2,537.04,69.87,95.4
2461,77,2025-05-23,3,3763.36,114.42,728.01
2462,13,2025-07-28,1,4179.01,574.85,351.13
2463,236,2025-09-14,2,2686.15,30.76,352.89
2464,66,2025-05-05,3,4269.71,376.96,378.75
2465,12,2025-09-28,3,3981.39,710.9,796.85
2466,131,2025-08-24,1,3228.13,173.65,689.61
2467,124,2025-06-04,4,342.71,28.41,56.19
2468,173,2025-07-24,3,806.57,112.14,160.61
2469,203,2025-05-13,2,1044.61,5.57,247.51
2470,87,2025-06-10,3,60.32,0.44,14.83
2471,244,2025-04-03,1,2780.02,269.72,451.48
2472,86,2025-08-11,1,3693.11,122.99,549.3
2473,167,2025-12-10,2,2348.89,12.28,547.01
2474,131,2025-12-23,3,1697.56,31.67,413.95
2475,199,2025-11-15,4,3761.59,26.9,787.14
2476,159,2025-04-17,2,1209.18,229.29,94.55
2477,128,2025-05-16,1,2478.1,223.61,260.09
2478,48,2025-04-12,1,703.34,85.3,51.42
2479,42,2025-01-23,5,1660.39,255.13,134.68
2480,188,2025-01-11,5,807.39,93.79,78.83
2481,223,2025-05-09,2,1825.9,25.16,337.49
2482,184,2025-11-06,3,3117.58,356.48,388.45
2483,12,2025-05-20,2,4105.66,604.01,404.84
2484,110,2025-07-17,4,4783.9,695.79,347.38
2485,231,2025-07-26,5,854.29,64.2,190.51
2486,123,2025-07-02,1,2327.76,393.39,444.76
2487,184,2025-03-01,3,393.61,46.24,32.17
2488,130,2025-04-23,1,2255.93,145.72,508.81
2489,13,2025-01-15,4,4462.04,26.14,571.78
2490,149,2025-10-03,5,3715.01,403.28,483
2491,242,2025-07-13,2,4171.55,817.49,621.44
2492,208,2025-01-04,5,2541.69,346.27,496.5
2493,153,2025-08-08,2,131.67,22.81,18.65
2494,54,2025-02-25,3,2287.4,415.83,461.29
2495,145,2025-01-25,3,2487.48,296.58,504.17
2496,108,2025-03-09,2,2085.37,378.93,408.2
2497,116,2025-06-25,3,1740.95,316.53,236.55
2498,170,2025-06-27,3,3118.62,279.27,617.44
2499,223,2025-08-04,3,675.13,65.61,149.61
2500,4,2025-08-28,4,4691.49,257.75,498.85
2501,168,2025-08-27,2,3855.27,732.2,556.6
2502,47,2025-03-25,3,312.09,2.8,39.28
2503,204,2025-10-16,2,2210.13,188.76,294.5
2504,221,2025-09-29,2,932.12,51.55,169.79
2505,186,2025-04-24,3,1039.51,113.99,139.63
2506,32,2025-07-21,2,173.37,27.88,24.57
2507,113,2025-04-09,1,291.37,30.85,30.7
2508,45,2025-11-10,3,4330.84,630.84,320.76
2509,156,2025-11-22,3,4696.54,730.49,569.72
2510,226,2025-08-12,3,3263.44,32.12,507.47
2511,259,2025-11-26,1,2160.54,81.03,185.23
2512,169,2025-05-01,4,4253.56,832.17,306.19
2513,6,2025-03-25,4,4799.88,566.52,527.85
2514,8,2025-08-31,5,2833.25,503.44,200.63
2515,11,2025-09-25,2,68.32,6.56,11.24
2516,91,2025-08-15,3,4726.05,387.61,720.21
2517,254,2025-02-19,3,4874.83,623.34,674.32
2518,50,2025-05-23,3,2833.78,341.29,246.51
2519,191,2025-06-27,4,2373.71,430.03,227.37
2520,1,2025-02-19,5,1596.24,284,133.63
2521,205,2025-05-15,4,3087.87,532.49,264.87
2522,250,2025-10-01,2,4255.35,459.95,875.14
2523,36,2025-06-12,5,4366.1,727.49,770.45
2524,46,2025-02-26,3,4142.03,397.98,829.9
2525,23,2025-12-09,4,844.73,62.89,179.1
2526,205,2025-08-05,5,2477.72,20.44,338.51
2527,113,2025-09-21,5,3613.42,89.15,663.05
2528,156,2025-04-22,2,2891.58,561.18,454.12
2529,164,2025-08-30,2,4942.56,867.69,560.26
2530,61,2025-01-22,2,4374.73,140.72,729.82
2531,8,2025-04-04,1,2931.21,508.89,281.36
2532,118,2025-08-16,1,4881.2,68.26,494.68
2533,254,2025-12-11,3,1700.32,215.6,230.01
2534,112,2025-11-26,3,3687.91,626.96,297.22
2535,1,2025-05-10,4,4329.79,316.26,904.66
2536,40,2025-09-10,4,4727.64,794.34,455.91
2537,1,2025-10-29,2,3535.25,542.08,275.37
2538,247,2025-04-22,1,4414.18,660.91,373.79
2539,230,2025-08-10,1,2221.99,11.72,241.25
2540,85,2025-07-09,5,3375.85,518.06,566.99
2541,181,2025-02-20,4,1728.93,282.36,246.59
2542,174,2025-04-01,1,3995.79,304.63,909.62
2543,119,2025-01-21,3,1017.89,39.84,191.2
2544,7,2025-10-28,2,390.77,5.08,90.43
2545,21,2025-02-15,1,1444.17,92.82,194.86
2546,99,2025-08-09,3,623.57,23.51,92.06
2547,111,2025-08-18,1,3474.13,187.05,326.98
2548,244,2025-09-05,1,4776.03,393.72,928.02
2549,101,2025-03-13,5,1857.32,200.38,318.39
2550,99,2025-11-14,1,2292.17,108.54,480.95
2551,64,2025-03-29,4,277.46,44.02,29.85
2552,214,2025-02-17,2,2422.65,303.92,186.16
2553,208,2025-03-21,5,3367.47,639.82,307.06
2554,100,2025-09-20,2,2068.35,311.73,170.48
2555,173,2025-04-05,1,2984.7,132.24,578.5
2556,106,2025-09-03,2,3434.79,163.04,735.74
2557,115,2025-07-02,5,4651.57,788.93,391.34
2558,188,2025-12-04,2,809.61,19.85,171.73
2559,24,2025-08-09,4,871.11,55.18,108.07
2560,122,2025-01-29,4,884.79,162.76,140.11
2561,94,2025-01-06,1,735.05,127.16,63.49
2562,59,2025-08-22,5,4993.05,593.52,413.73
2563,263,2025-08-10,1,2083.74,9.81,374.73
2564,238,2025-07-23,4,1880.24,263.08,269.53
2565,49,2025-04-26,3,2094.13,338.64,396.7
2566,16,2025-06-28,2,2609.55,348.98,446.03
2567,37,2025-06-09,2,60.48,9.07,11.94
2568,2,2025-10-21,2,1841.42,228.65,306.88
2569,116,2025-08-09,5,4791.25,686.7,934.37
2570,103,2025-09-29,4,2837.09,407.1,413.96
2571,68,2025-12-05,3,1563.55,31.61,196.37
2572,75,2025-10-04,5,638.63,126.29,82.58
2573,74,2025-03-09,3,4290.52,167.19,1005.38
2574,87,2025-07-27,2,4430.52,366.21,647.58
2575,168,2025-12-03,4,4864.9,410.96,1018.22
2576,148,2025-05-18,3,1810.99,102.57,145.72
2577,268,2025-05-18,3,1724.67,37.44,261.09
2578,210,2025-10-29,2,4765.2,291.38,445.94
2579,83,2025-11-03,1,4012.65,583.7,640.83
2580,36,2025-06-10,1,1167.16,167.97,207.57
2581,238,2025-07-16,4,3821.17,320.44,470.77
2582,34,2025-05-24,3,4359.03,38.51,559.21
2583,225,2025-06-25,3,4017.58,622.36,541.96
2584,180,2025-12-14,3,3643.24,524.44,317.21
2585,66,2025-08-26,3,1945.83,220.57,346.57
2586,1,2025-04-07,3,1087.88,3.94,260.88
2587,94,2025-02-21,1,4628.6,743.27,602.07
2588,255,2025-02-22,4,4348.45,741.46,593.43
2589,192,2025-03-23,4,4119.08,604.9,837.65
2590,181,2025-09-17,5,860.68,49.77,83.37
2591,134,2025-12-28,3,3078.88,414.1,363.82
2592,34,2025-09-12,4,107.66,19.09,21.34
2593,233,2025-06-12,1,2205.21,127.3,435.59
2594,4,2025-09-25,3,166.9,0.67,35.91
2595,103,2025-12-03,3,876.27,91.83,107.11
2596,56,2025-05-28,3,3549.62,428.17,720.95
2597,120,2025-08-25,5,4092.06,157.75,870.19
2598,10,2025-04-04,2,4596.47,738.63,784.03
2599,68,2025-08-05,5,1696.77,174.68,184.54
2600,92,2025-11-23,5,2298.36,206.64,202.25
2601,69,2025-08-21,5,2787.11,438.6,396.98
2602,214,2025-11-30,4,4305.41,761.67,871.76
2603,95,2025-12-03,2,1359.19,97.15,231.93
2604,122,2025-05-15,2,2587.33,216.29,284.13
2605,259,2025-01-05,3,3676.19,385.43,601.22
2606,185,2025-04-07,4,2032.37,329.95,368.42
2607,178,2025-05-24,3,2452.89,20.5,412.4
2608,89,2025-03-07,2,3519.33,511.68,469.03
2609,230,2025-03-10,5,2698.85,225.17,307.33
2610,151,2025-06-22,2,3092.72,488,303.35
2611,54,2025-12-08,2,761.55,17.91,113.56
2612,227,2025-08-20,3,3575.18,627.29,379.23
2613,75,2025-05-30,3,4156.31,109.23,498.9
2614,217,2025-02-03,3,4081.74,645.04,609.31
2615,235,2025-07-07,5,3648.14,64.02,727.31
2616,253,2025-02-20,5,1196.42,176.29,172.85
2617,177,2025-09-08,1,4425.76,871.49,562.34
2618,191,2025-12-18,5,3221.34,524.64,619.38
2619,159,2025-05-31,4,4357.72,693.14,319.33
2620,246,2025-07-20,4,3411.52,480.34,263.35
2621,257,2025-12-19,2,4900.89,338.95,996.15
2622,76,2025-01-29,1,418.74,46.11,36.52
2623,245,2025-12-29,1,3909.4,570.55,577.07
2624,215,2025-01-27,2,1968.11,10.71,463.83
2625,29,2025-01-19,1,589.75,76.16,44.34
2626,184,2025-08-13,2,2258.48,363.13,162.21
2627,253,2025-10-16,5,2717.61,151.73,241.89
2628,160,2025-04-20,4,4522.14,105.66,777.77
2629,40,2025-05-22,5,1680.36,205.73,145.16
2630,39,2025-11-02,4,1204.68,3.38,255.7
2631,246,2025-09-03,1,3939.22,137.11,893.48
2632,30,2025-09-23,1,4333.81,88.15,707.49
2633,64,2025-11-25,5,213.64,14.62,30.98
2634,241,2025-04-22,1,3951.44,189.31,365.5
2635,153,2025-05-08,2,3509.74,190.87,284.6
2636,128,2025-06-11,5,2181.9,288.56,347.44
2637,18,2025-12-04,4,107.69,19.37,11.55
2638,97,2025-10-01,4,4030.42,497.68,765.15
2639,154,2025-10-24,3,2159.41,308.11,441.07
2640,184,2025-02-23,5,4106.28,8.61,927.2
2641,3,2025-09-30,2,3182.46,233.15,243.25
2642,152,2025-03-07,5,905.59,134.05,187.34
2643,86,2025-01-02,3,3478.54,505.59,399.7
2644,153,2025-04-16,2,3862.27,220.36,492.4
2645,150,2025-04-25,2,4919.05,579.21,991.86
2646,175,2025-11-06,4,2569.06,459.37,504.53
2647,154,2025-04-08,1,200.19,37.41,37.65
2648,156,2025-10-03,5,2401.47,331.04,494.38
2649,62,2025-09-30,5,4856.64,683,336.29
2650,164,2025-11-05,5,2632.26,165.06,328.47
2651,243,2025-09-12,1,283.92,38.03,31.43
2652,146,2025-04-19,4,3306.91,352.43,468.74
2653,161,2025-03-16,2,1059.15,86.38,150.59
2654,128,2025-04-11,4,4784.28,480.98,360.65
2655,89,2025-07-01,2,110.55,19.5,10.49
2656,99,2025-05-05,4,2218.66,306.83,382.33
2657,87,2025-06-21,5,2912.92,75.16,368.98
2658,93,2025-11-14,5,3444.94,671.77,351.1
2659,34,2025-05-26,1,2744.83,394.69,449.91
2660,154,2025-06-17,4,1114.64,34.16,147.2
2661,237,2025-01-25,1,4354.78,83.71,997.3
2662,145,2025-11-03,5,2627.24,377.81,379.02
2663,180,2025-05-14,2,3655.47,228.81,704.73
2664,147,2025-04-03,3,4089.88,706.04,559.9
2665,58,2025-08-30,2,864.97,34.3,164.04
2666,102,2025-01-04,2,1827.56,266.81,385.95
2667,13,2025-11-13,2,316.93,38.1,44.84
2668,134,2025-10-12,4,1875.97,52.19,320.33
2669,227,2025-03-03,2,4189.53,196.27,612.86
2670,16,2025-07-28,1,4992.08,925.55,355.14
2671,78,2025-09-30,2,1498.03,116.52,331.64
2672,60,2025-09-17,5,4119.58,340.43,449.86
2673,165,2025-08-22,4,372.21,4.74,56.88
2674,152,2025-05-18,3,1569.83,134.98,167.94
2675,124,2025-07-23,4,2081.93,45.14,176.42
2676,197,2025-02-28,5,457.54,3.43,45.4
2677,166,2025-02-15,4,316.73,21.04,72.72
2678,125,2025-08-22,2,1596.54,146.03,199.54
2679,48,2025-02-01,5,3706.56,660.75,260.95
2680,229,2025-04-16,3,1113.82,120.33,110.07
2681,240,2025-04-21,4,3241.8,26.08,560.46
2682,230,2025-09-08,5,2000.25,390.33,340.98
2683,242,2025-12-13,1,477.32,33.36,51.16
2684,140,2025-01-17,1,4661.6,411.73,412.28
2685,43,2025-05-12,3,2142.36,141.62,297.07
2686,87,2025-05-12,1,4469.64,701.07,559
2687,1,2025-08-17,1,1477.24,95.48,204.69
2688,223,2025-06-14,2,4404.35,321.28,604.22
2689,113,2025-07-06,2,4121.99,155.2,724.24
2690,198,2025-04-16,2,4301.51,136.42,984.32
2691,241,2025-03-30,5,2295.76,359.54,349.21
2692,264,2025-01-18,5,3332.06,389.49,298.25
2693,19,2025-03-23,3,2735.87,476.85,221.1
2694,133,2025-09-15,4,2434.92,130.79,346.18
2695,266,2025-05-27,3,277.41,35.67,58.56
2696,250,2025-09-23,2,2814.09,372.39,417.39
2697,186,2025-01-03,5,4585.04,545.73,818.22
2698,54,2025-04-13,1,2049.54,214.98,383.34
2699,222,2025-02-27,2,413.78,71.3,37.98
2700,16,2025-12-19,4,1957.69,167.25,354.32
2701,218,2025-12-13,2,987.89,51.58,232.51
2702,209,2025-05-27,2,1311.36,179.15,180.93
2703,183,2025-07-03,2,3484.03,200.84,580.42
2704,90,2025-10-18,4,4819.87,454.82,543
2705,231,2025-04-27,4,2491.88,290.21,306.43
2706,214,2025-08-17,4,505.17,10.3,81.51
2707,265,2025-04-05,2,1233.52,207.44,189.1
2708,98,2025-07-04,3,1830.9,284.08,153.53
2709,165,2025-05-31,4,3036.52,391.79,399.54
2710,52,2025-01-03,3,4651.04,458.26,1028.77
2711,33,2025-10-25,3,2098.98,32.17,432.83
2712,56,2025-08-07,2,2036.5,32.1,381.79
2713,176,2025-07-01,2,2849.55,241.9,325.31
2714,48,2025-02-13,2,2007.94,88.1,194.87
2715,165,2025-09-01,5,2195.01,257.84,317.75
2716,120,2025-09-27,4,238.25,20.97,20.64
2717,60,2025-10-13,2,1509.84,240.01,175.4
2718,15,2025-05-17,2,3474.58,94.77,553.53
2719,241,2025-12-20,1,1169.02,32.6,176.7
2720,135,2025-04-15,5,4047.64,133.2,408.21
2721,81,2025-03-18,1,3989.69,321.4,770.69
2722,146,2025-11-08,4,3385.69,297.86,463.79
2723,197,2025-09-10,3,2577.2,199.6,444.75
2724,267,2025-01-17,2,2791.77,120.02,284.01
2725,57,2025-01-31,1,662.69,64.81,136.18
2726,87,2025-06-19,5,574.13,108.56,74.92
2727,238,2025-01-24,4,4741.14,942.04,902.25
2728,18,2025-10-17,3,1518.01,104.31,128.88
2729,35,2025-02-23,3,895.28,139.97,146.31
2730,93,2025-04-06,5,1429.6,206.31,122.63
2731,29,2025-10-27,5,2845.72,515.7,437.88
2732,85,2025-04-09,1,4060.73,445.32,871.13
2733,27,2025-10-21,2,4453.12,627.87,695.78
2734,24,2025-01-12,3,1125.7,209.63,196.72
2735,138,2025-02-04,3,4066.51,300.07,525.55
2736,194,2025-11-12,4,2565.66,288.44,562.87
2737,180,2025-03-08,5,4174.13,263.37,775.23
2738,204,2025-08-26,5,520.74,80.12,80.86
2739,221,2025-09-30,1,53.92,8.46,5.91
2740,111,2025-11-24,3,3547.74,426.89,564.42
2741,145,2025-12-13,1,2911.53,457.54,519.29
2742,58,2025-06-08,1,4735.89,243.69,968
2743,224,2025-03-31,2,2547.84,402.53,524.83
2744,41,2025-04-19,2,199.51,27.78,35.7
2745,163,2025-07-20,5,304.69,30.29,27.85
2746,166,2025-02-08,1,1406.65,49.95,244.94
2747,205,2025-10-09,1,4959.91,987.82,528.13
2748,219,2025-08-07,4,1596.99,3.18,277.9
2749,145,2025-02-19,2,2384.65,344.52,165.67
2750,200,2025-05-11,3,916.18,83.15,131.87
2751,173,2025-09-03,3,4623.96,240.88,787.29
2752,165,2025-11-12,5,1240.41,38.73,293.78
2753,26,2025-08-06,3,3501.8,226,470.61
2754,13,2025-04-21,2,3326.41,473.35,485.25
2755,231,2025-06-23,4,4033.5,755.46,816.62
2756,104,2025-07-10,1,364.26,57.7,40.94
2757,103,2025-05-13,2,1560.32,308.03,127.02
2758,20,2025-06-23,2,542.75,33.01,43.4
2759,3,2025-04-05,1,485.36,77.88,46.6
2760,216,2025-02-01,2,3764.81,393.34,792.22
2761,239,2025-02-25,2,3547.82,89.32,834.57
2762,215,2025-12-20,5,851.88,19.76,185.25
2763,82,2025-01-17,5,1493.62,136.88,135.82
2764,139,2025-02-25,1,3901.62,578.85,696.14
2765,118,2025-04-16,5,2694.48,386.45,546.05
2766,230,2025-10-13,4,717.26,97.88,149.95
2767,25,2025-09-05,1,2791.7,170.3,234.92
2768,59,2025-01-16,1,3740.74,744.3,517.84
2769,3,2025-01-10,3,483.73,35.82,72.72
2770,118,2025-06-27,2,1256.73,235.63,210.18
2771,238,2025-03-19,4,1324.64,38.28,294.47
2772,6,2025-03-01,1,799.91,75.83,88.75
2773,8,2025-08-17,4,3197.9,17.28,722.96
2774,54,2025-04-17,5,3645.42,468.8,299.87
2775,48,2025-03-12,4,3336.9,590.19,396.1
2776,189,2025-03-15,4,2483.75,399.42,207.76
2777,203,2025-11-16,1,4690.12,698.19,435.03
2778,186,2025-02-05,4,1215.19,101.35,277.9
2779,110,2025-02-04,5,2181.26,235.99,198
2780,250,2025-08-27,5,3709.29,129.18,890.58
2781,250,2025-06-20,3,2404.63,323.36,439.99
2782,214,2025-03-13,4,766.85,86.98,59.86
2783,155,2025-06-03,2,3670.6,157.53,734.91
2784,105,2025-06-08,2,290.33,25.62,60.54
2785,135,2025-01-14,2,4745.48,845.67,900.99
2786,205,2025-01-17,4,4695.85,46.85,909.92
2787,255,2025-07-31,1,4885.71,548.06,878.35
2788,215,2025-05-12,5,2571.41,89.06,237.56
2789,186,2025-09-10,2,4989.65,690.04,988.82
2790,45,2025-06-10,5,1508.44,229.94,215.1
2791,253,2025-07-27,5,1205.04,175.86,163.07
2792,142,2025-06-27,3,904.8,24.43,172.95
2793,90,2025-06-13,1,1970.62,151.85,191.82
2794,117,2025-07-23,1,2329.62,272.71,446.64
2795,51,2025-05-21,2,882.59,69.28,68.15
2796,94,2025-12-02,3,4653.96,286.19,1060.28
2797,20,2025-01-16,1,4621.66,722.97,806.79
2798,219,2025-01-26,4,4070.44,107.19,478.25
2799,135,2025-06-23,4,3385.76,565.13,356.68
2800,191,2025-08-08,2,75.82,4.19,16.18
2801,100,2025-04-11,4,2435.19,242.37,186.81
2802,77,2025-02-15,5,882.55,128,80.73
2803,24,2025-01-31,1,998.27,76.98,166.91
2804,174,2025-07-19,3,604.2,12.79,106.02
2805,172,2025-05-18,1,1673.94,290.8,303.84
2806,254,2025-03-07,4,3115.26,558.86,618.82
2807,227,2025-01-26,3,4039.58,217.77,794.43
2808,218,2025-05-16,5,254.34,30.73,27.43
2809,203,2025-04-23,2,2221.98,272.85,434.43
2810,256,2025-10-22,3,1633.87,58.44,170.98
2811,136,2025-05-24,1,2897.44,519.26,193.73
2812,20,2025-05-20,1,3898.9,751.99,332.26
2813,186,2025-02-28,1,1907.39,68.07,223.18
2814,221,2025-12-07,4,666.79,105.23,76.78
2815,253,2025-11-04,2,3193.89,553,450.49
2816,53,2025-08-18,3,4837.13,696.12,954.92
2817,54,2025-08-10,1,3963.92,307.35,435.04
2818,32,2025-05-02,1,1134.77,38.83,134.21
2819,40,2025-06-24,1,3581.1,660.6,385.18
2820,219,2025-11-29,5,281.47,15.09,44.65
2821,107,2025-01-04,1,3821.93,511.38,369.61
2822,175,2025-11-02,3,3249.11,289.77,557
2823,186,2025-09-07,5,658.75,129.96,62.46
2824,222,2025-09-03,5,2695.71,161.53,325.06
2825,7,2025-10-23,3,4564.72,71.56,967.47
2826,13,2025-12-06,1,2812.97,309.82,528
2827,170,2025-01-13,1,2127.41,138.25,475.71
2828,188,2025-06-15,1,2008.44,385.09,401
2829,12,2025-11-05,2,838.92,2.77,89.8
2830,259,2025-10-29,2,2099.04,233.11,200.17
2831,17,2025-02-05,3,2042.59,227.14,391.82
2832,180,2025-06-23,3,653.31,2.52,73.45
2833,215,2025-10-07,3,2205.07,293.43,288.16
2834,130,2025-09-01,1,1803.65,217.89,348.34
2835,178,2025-04-18,1,1775.32,338.88,252.98
2836,110,2025-06-20,4,2506.42,3.92,352.44
2837,251,2025-07-17,3,4563.57,508.69,963.42
2838,136,2025-05-01,4,133.83,20.19,14.84
2839,21,2025-07-20,5,4368.09,228.12,777.87
2840,115,2025-11-21,1,4683.32,420.1,460.58
2841,179,2025-03-08,2,260.51,48.32,46.04
2842,258,2025-09-13,5,1486.9,166.99,199.33
2843,245,2025-05-04,1,4969.69,239.14,607.94
2844,38,2025-02-13,3,1352.95,245.04,218.97
2845,30,2025-04-02,2,288.46,13.57,54.76
2846,162,2025-10-31,2,1874.02,109.27,371.81
2847,108,2025-07-15,1,874.97,30.39,148.77
2848,253,2025-03-13,5,3151.56,330.05,331.25
2849,70,2025-10-02,1,366.33,59.51,47.56
2850,242,2025-04-21,1,2463.03,300.85,410.82
2851,54,2025-08-22,3,877.34,9.63,196.1
2852,141,2025-05-02,5,867.16,122.51,153.62
2853,145,2025-07-07,3,1609.58,106.73,343.23
2854,60,2025-01-21,2,1890.61,113.57,234.42
2855,167,2025-04-11,1,1527.38,288.47,170.27
2856,60,2025-10-19,2,4014.54,152.52,615.5
2857,177,2025-08-19,3,4857.38,649.43,542.77
2858,52,2025-07-22,1,4624.62,36.17,376.89
2859,89,2025-07-30,3,1843.85,289.35,166.2
2860,59,2025-12-29,2,1253.7,198.19,121.5
2861,73,2025-07-02,3,4051.93,263.39,597.41
2862,268,2025-04-14,5,4999.6,135.55,630.12
2863,182,2025-12-27,5,2202.91,196.86,283.42
2864,197,2025-11-28,5,1289.52,87.75,288.57
2865,57,2025-11-02,1,592.88,3.83,125.22
2866,22,2025-12-14,4,4875.77,435.58,845.15
2867,6,2025-02-10,1,2728.76,7.26,409.08
2868,56,2025-01-24,5,2839.6,500.91,389.28
2869,113,2025-12-07,4,1700.17,241.66,329.98
2870,9,2025-06-19,2,3603.4,99.06,854.08
2871,208,2025-12-05,4,533.91,11.93,68.18
2872,166,2025-10-14,2,2627.78,468.97,212.61
2873,73,2025-07-31,5,299.04,2.53,30.62
2874,229,2025-03-26,4,2731.16,499.98,284.38
2875,74,2025-04-27,2,4706.49,317.63,996.26
2876,198,2025-05-04,4,257.64,31.48,36.73
2877,51,2025-06-01,2,2067.58,119.27,252.95
2878,42,2025-12-12,2,1924.1,69.73,434.01
2879,140,2025-10-16,4,1172.55,163.9,143.74
2880,226,2025-03-05,2,299.29,20.88,56.62
2881,222,2025-06-21,3,4007.59,221.89,768.47
2882,127,2025-07-13,3,61.09,5.28,6.17
2883,113,2025-08-26,3,4336.76,626.24,743.03
2884,75,2025-10-08,5,4708.11,489.58,728.53
2885,79,2025-07-02,5,1793.29,129.48,258.43
2886,170,2025-12-11,4,2821.7,301.55,239.95
2887,206,2025-01-31,2,4050.88,548.78,446.81
2888,57,2025-12-30,3,134.9,15.5,27.65
2889,232,2025-12-02,1,2906.89,123.41,365.38
2890,264,2025-08-03,2,747.27,26.04,164.84
2891,48,2025-10-05,1,4219.87,415.09,935.67
2892,62,2025-05-08,5,3663.14,65.67,825.33
2893,116,2025-12-04,3,1335.64,2.84,234.57
2894,246,2025-11-06,2,1190.37,189.21,97.32
2895,101,2025-01-20,2,3638.34,445.27,555.75
2896,247,2025-08-16,2,4733.32,923.22,691.32
2897,79,2025-04-25,1,4260.37,76.46,966.84
2898,259,2025-06-05,5,3796,346.8,385.14
2899,50,2025-12-18,4,546.92,25.74,115.41
2900,147,2025-05-08,1,223.54,23.31,28.3
2901,257,2025-11-12,3,3588.67,547.32,361.74
2902,49,2025-07-12,3,122.35,3.91,20.33
2903,64,2025-10-01,2,1409.35,10.37,214.39
2904,52,2025-01-25,4,4855.92,254.2,400.94
2905,249,2025-03-25,5,2826.4,30.62,301.46
2906,163,2025-01-02,5,2319.94,239.96,171.94
2907,105,2025-03-15,3,3865.35,608.6,541.7
2908,156,2025-11-16,2,3395.43,2.03,590.74
2909,128,2025-09-02,1,737.06,92.3,106.4
2910,177,2025-08-13,4,1444.15,157.94,261.3
2911,221,2025-01-11,3,2699.37,55.39,259.16
2912,104,2025-04-22,1,748.47,111.86,74.32
2913,171,2025-04-29,4,121,10.72,10.54
2914,86,2025-01-30,5,4108.53,162.04,596.71
2915,245,2025-06-09,1,2825.11,32.84,694.69
2916,251,2025-05-13,4,4727.72,618.22,579.84
2917,110,2025-03-17,2,3447.93,352.37,297.74
2918,78,2025-01-04,1,4135.49,706.62,713.32
2919,99,2025-01-03,2,1217.53,148.59,139.17
2920,260,2025-10-07,4,403.26,33.62,81.88
2921,11,2025-09-13,2,3742.85,84.89,785.26
2922,255,2025-10-08,5,2816.62,402.46,422.42
2923,73,2025-03-30,4,3820.12,17.05,369.79
2924,42,2025-05-12,5,4737.62,122.48,546.28
2925,266,2025-08-03,3,2223.39,409.84,286.25
2926,13,2025-09-08,1,1794.22,105.93,278.52
2927,55,2025-11-11,2,672.78,78.27,84.06
2928,31,2025-05-20,3,1402.23,230.82,108.84
2929,255,2025-09-18,1,3303.7,71.43,469.87
2930,253,2025-11-15,5,3989.78,236.72,490.81
2931,193,2025-02-19,5,713.06,78.21,98.17
2932,57,2025-12-30,4,811.19,115.08,69.16
2933,31,2025-11-21,3,2907.93,14.24,273.56
2934,221,2025-06-19,1,4745.32,391.51,583.54
2935,244,2025-04-21,5,2938.26,345.43,628.96
2936,193,2025-10-06,2,576.73,43.62,132.37
2937,187,2025-03-27,2,2387.3,218.19,441.02
2938,51,2025-03-30,3,565.37,18.23,91.14
2939,83,2025-05-24,2,529.54,48.78,51.91
2940,135,2025-05-31,2,936.23,154.71,189.71
2941,209,2025-03-31,1,3517.19,498.84,342.03
2942,220,2025-02-12,1,3905,527.97,490.39
2943,28,2025-05-17,4,4621.67,706.81,581.15
2944,120,2025-07-24,2,2817,266.77,225.31
2945,83,2025-08-11,3,4769.71,836.68,419.94
2946,107,2025-03-23,1,859.27,128.68,64.7
2947,63,2025-01-20,4,4739.12,587.31,916.5
2948,140,2025-05-10,5,1428.61,204.47,243.93
2949,212,2025-11-06,5,3886.29,533.76,391.39
2950,11,2025-10-07,5,396.05,32.43,45.46
2951,268,2025-04-09,1,376.04,62.98,60.33
2952,151,2025-09-15,4,2649.48,485.83,181.54
2953,27,2025-05-09,5,1970.64,221.71,356.73
2954,4,2025-09-07,5,913.54,50.21,202.53
2955,135,2025-12-25,4,4384.98,86.26,741.29
2956,201,2025-05-18,4,2028.26,42.56,329.6
2957,141,2025-03-27,4,780.96,143.73,60.07
2958,88,2025-09-03,2,3168.08,117.11,444.35
2959,228,2025-10-17,4,125.22,25.02,18.06
2960,81,2025-01-25,2,4793.82,597.59,612.97
2961,67,2025-06-30,2,4551.03,90.72,423.48
2962,71,2025-06-08,1,1989.74,386.11,288.2
2963,142,2025-10-01,5,1224.6,101.88,152.86
